variant_id,observation_model_id,audit_rows,applied_updates,fit_errors,median_event_weight,selected_long_rows,live_event_vectors,training_candidates,training_vector_policy,excluded_incomplete_response,excluded_incomplete_control,excluded_score_unavailable,first_live_release,last_live_release,first_target_month,last_target_month,variants_using_model
consumer_implicit_only,business_investment,190,82,105,1.0551170297683206,380,259,119,monthly_reference_vector_max_availability,138,0,2,2004-12-23,2026-06-25,2004-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_legacy|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
consumer_implicit_only,consumer_implicit_only,189,179,10,1.0930076908854403,239,239,238,monthly_reference_vector_max_availability,0,0,1,2006-07-19,2026-07-16,2006-06-01,2026-06-01,consumer_implicit_only|consumer_without_real
consumer_implicit_only,inflation_expectations,29,3,26,0.8012230382977491,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_implicit_only,inflation_import_prices,171,147,24,1.016326079084953,171,171,169,monthly_reference_vector_max_availability,0,0,2,2012-04-11,2026-07-17,2012-03-01,2026-06-01,price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_implicit_only,weekly_labor_stress,597,490,107,1.1039313767548364,597,597,582,event_level_repeated_monthly_target,0,0,15,2015-02-12,2026-07-16,2015-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_icsa_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_legacy,business_investment,190,82,105,1.0494310367474673,380,259,119,monthly_reference_vector_max_availability,138,0,2,2004-12-23,2026-06-25,2004-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_legacy|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
consumer_legacy,consumer_demand,191,182,9,1.1417112855625642,484,242,239,monthly_reference_vector_max_availability,0,0,3,2006-06-13,2026-07-16,2006-05-01,2026-06-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_legacy|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
consumer_legacy,inflation_expectations,29,3,26,0.8012230386101808,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_legacy,inflation_import_prices,171,147,24,1.0163254606507652,171,171,169,monthly_reference_vector_max_availability,0,0,2,2012-04-11,2026-07-17,2012-03-01,2026-06-01,price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_legacy,weekly_labor_stress,597,490,107,1.1039458129228128,597,597,582,event_level_repeated_monthly_target,0,0,15,2015-02-12,2026-07-16,2015-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_icsa_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_none,business_investment,190,82,105,1.056793821087314,380,259,119,monthly_reference_vector_max_availability,138,0,2,2004-12-23,2026-06-25,2004-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_legacy|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
consumer_none,inflation_expectations,29,3,26,0.8012230387268658,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_none,inflation_import_prices,171,147,24,1.016325454787648,171,171,169,monthly_reference_vector_max_availability,0,0,2,2012-04-11,2026-07-17,2012-03-01,2026-06-01,price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_none,weekly_labor_stress,597,490,107,1.1039307498464233,597,597,582,event_level_repeated_monthly_target,0,0,15,2015-02-12,2026-07-16,2015-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_icsa_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_real_implicit_joint_only,business_investment,190,82,105,1.0492866207878573,380,259,119,monthly_reference_vector_max_availability,138,0,2,2004-12-23,2026-06-25,2004-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_legacy|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
consumer_real_implicit_joint_only,consumer_real_implicit_joint,189,179,10,1.1073617192601064,478,239,238,monthly_reference_vector_max_availability,0,0,1,2006-07-19,2026-07-16,2006-06-01,2026-06-01,consumer_real_implicit_joint_only|consumer_revised_full|all_revised_candidate
consumer_real_implicit_joint_only,inflation_expectations,29,3,26,0.8012230382664592,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_real_implicit_joint_only,inflation_import_prices,171,147,24,1.0163261399512178,171,171,169,monthly_reference_vector_max_availability,0,0,2,2012-04-11,2026-07-17,2012-03-01,2026-06-01,price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_real_implicit_joint_only,weekly_labor_stress,597,490,107,1.103944746702942,597,597,582,event_level_repeated_monthly_target,0,0,15,2015-02-12,2026-07-16,2015-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_icsa_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_real_only,business_investment,190,82,105,1.0474980252627903,380,259,119,monthly_reference_vector_max_availability,138,0,2,2004-12-23,2026-06-25,2004-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_legacy|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
consumer_real_only,consumer_real_only,189,179,10,1.084470139043396,239,239,238,monthly_reference_vector_max_availability,0,0,1,2006-07-19,2026-07-16,2006-06-01,2026-06-01,consumer_real_only|consumer_without_implicit
consumer_real_only,inflation_expectations,29,3,26,0.8012230387471733,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_real_only,inflation_import_prices,171,147,24,1.0163254400347783,171,171,169,monthly_reference_vector_max_availability,0,0,2,2012-04-11,2026-07-17,2012-03-01,2026-06-01,price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_real_only,weekly_labor_stress,597,490,107,1.1039491008030033,597,597,582,event_level_repeated_monthly_target,0,0,15,2015-02-12,2026-07-16,2015-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_icsa_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_revised_full,business_investment,190,82,105,1.0459953162178426,380,259,119,monthly_reference_vector_max_availability,138,0,2,2004-12-23,2026-06-25,2004-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_legacy|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
consumer_revised_full,consumer_real_implicit_joint,189,179,10,1.113007377147258,478,239,238,monthly_reference_vector_max_availability,0,0,1,2006-07-19,2026-07-16,2006-06-01,2026-06-01,consumer_real_implicit_joint_only|consumer_revised_full|all_revised_candidate
consumer_revised_full,consumer_vehicle_units,138,114,24,1.0916402476719855,138,138,135,monthly_reference_vector_max_availability,0,0,3,2015-02-04,2026-07-03,2015-01-01,2026-06-01,consumer_vehicle_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|all_revised_candidate
consumer_revised_full,inflation_expectations,29,3,26,0.8012222285305043,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_revised_full,inflation_import_prices,171,147,24,1.0164154316050817,171,171,169,monthly_reference_vector_max_availability,0,0,2,2012-04-11,2026-07-17,2012-03-01,2026-06-01,price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_revised_full,weekly_labor_stress,597,490,107,1.1039442595042106,597,597,582,event_level_repeated_monthly_target,0,0,15,2015-02-12,2026-07-16,2015-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_icsa_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_vehicle_only,business_investment,190,82,105,1.055714082715649,380,259,119,monthly_reference_vector_max_availability,138,0,2,2004-12-23,2026-06-25,2004-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_legacy|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
consumer_vehicle_only,consumer_vehicle_units,138,114,24,1.0906531823963066,138,138,135,monthly_reference_vector_max_availability,0,0,3,2015-02-04,2026-07-03,2015-01-01,2026-06-01,consumer_vehicle_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|all_revised_candidate
consumer_vehicle_only,inflation_expectations,29,3,26,0.8012222289763296,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_vehicle_only,inflation_import_prices,171,147,24,1.0164147643995016,171,171,169,monthly_reference_vector_max_availability,0,0,2,2012-04-11,2026-07-17,2012-03-01,2026-06-01,price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_vehicle_only,weekly_labor_stress,597,490,107,1.1039302573365481,597,597,582,event_level_repeated_monthly_target,0,0,15,2015-02-12,2026-07-16,2015-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_icsa_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_without_implicit,business_investment,190,82,105,1.044256979706739,380,259,119,monthly_reference_vector_max_availability,138,0,2,2004-12-23,2026-06-25,2004-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_legacy|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
consumer_without_implicit,consumer_real_only,189,179,10,1.088257780038301,239,239,238,monthly_reference_vector_max_availability,0,0,1,2006-07-19,2026-07-16,2006-06-01,2026-06-01,consumer_real_only|consumer_without_implicit
consumer_without_implicit,consumer_vehicle_units,138,114,24,1.0916341622561732,138,138,135,monthly_reference_vector_max_availability,0,0,3,2015-02-04,2026-07-03,2015-01-01,2026-06-01,consumer_vehicle_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|all_revised_candidate
consumer_without_implicit,inflation_expectations,29,3,26,0.801222228996017,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_without_implicit,inflation_import_prices,171,147,24,1.0164147531749324,171,171,169,monthly_reference_vector_max_availability,0,0,2,2012-04-11,2026-07-17,2012-03-01,2026-06-01,price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_without_implicit,weekly_labor_stress,597,490,107,1.1039486156195966,597,597,582,event_level_repeated_monthly_target,0,0,15,2015-02-12,2026-07-16,2015-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_icsa_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_without_real,business_investment,190,82,105,1.054062468465998,380,259,119,monthly_reference_vector_max_availability,138,0,2,2004-12-23,2026-06-25,2004-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_legacy|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
consumer_without_real,consumer_implicit_only,189,179,10,1.0927648028148864,239,239,238,monthly_reference_vector_max_availability,0,0,1,2006-07-19,2026-07-16,2006-06-01,2026-06-01,consumer_implicit_only|consumer_without_real
consumer_without_real,consumer_vehicle_units,138,114,24,1.0911927316113639,138,138,135,monthly_reference_vector_max_availability,0,0,3,2015-02-04,2026-07-03,2015-01-01,2026-06-01,consumer_vehicle_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|all_revised_candidate
consumer_without_real,inflation_expectations,29,3,26,0.8012222285608062,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_without_real,inflation_import_prices,171,147,24,1.0164153701711127,171,171,169,monthly_reference_vector_max_availability,0,0,2,2012-04-11,2026-07-17,2012-03-01,2026-06-01,price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
consumer_without_real,weekly_labor_stress,597,490,107,1.1039308842225886,597,597,582,event_level_repeated_monthly_target,0,0,15,2015-02-12,2026-07-16,2015-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_icsa_only|claims_independent|claims_conditional_joint|all_revised_candidate
price_import,business_investment,190,82,105,1.0494310367474673,380,259,119,monthly_reference_vector_max_availability,138,0,2,2004-12-23,2026-06-25,2004-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_legacy|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
price_import,consumer_demand,191,182,9,1.1417112855625642,484,242,239,monthly_reference_vector_max_availability,0,0,3,2006-06-13,2026-07-16,2006-05-01,2026-06-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_legacy|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
price_import,inflation_expectations,29,3,26,0.8012230386101808,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
price_import,inflation_import_prices,171,147,24,1.0163254606507652,171,171,169,monthly_reference_vector_max_availability,0,0,2,2012-04-11,2026-07-17,2012-03-01,2026-06-01,price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
price_import,weekly_labor_stress,597,490,107,1.1039458129228128,597,597,582,event_level_repeated_monthly_target,0,0,15,2015-02-12,2026-07-16,2015-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_icsa_only|claims_independent|claims_conditional_joint|all_revised_candidate
structural_reduced_input,business_investment,190,82,105,1.0521831972082685,380,259,119,monthly_reference_vector_max_availability,138,0,2,2004-12-23,2026-06-25,2004-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_legacy|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
structural_reduced_input,consumer_demand,191,182,9,1.142934130323543,484,242,239,monthly_reference_vector_max_availability,0,0,3,2006-06-13,2026-07-16,2006-05-01,2026-06-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_legacy|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
structural_reduced_input,inflation_expectations,29,3,26,0.8012230382442078,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
structural_reduced_input,inflation_input_costs,76,40,36,1.0953739689104935,76,76,73,monthly_reference_vector_max_availability,0,0,3,2020-04-09,2026-07-15,2020-03-01,2026-06-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input
