evaluation_sample,comparison_id,candidate_id,reference_id,block_id,experiment_arm,primary_atomic,evaluation_checkpoint,metric,better_direction,paired_months,mean_candidate_minus_reference,median_candidate_minus_reference,bootstrap_lower,bootstrap_upper,bootstrap_probability_candidate_better,mean_block_benefit,block_benefit_lower,block_benefit_upper,bootstrap_probability_block_beneficial,centered_two_sided_p_value,block_length_months,calendar_segments,replications,random_seed,holm_adjusted_p_value_price,holm_adjusted_p_value_consumer,holm_adjusted_p_value_business,holm_adjusted_p_value_claims
excluding_2020_03_through_2020_05,claims_icsa_only__vs__claims_none,claims_icsa_only,claims_none,initial_claims_innovation,add_one,True,strict_pre_final_score_day,quadrant_cross_entropy_to_exact_score_map,lower,180,8.992623548255573e-05,0.0,-4.167668523797968e-05,0.0002332063243141373,0.0952,-8.992623548255573e-05,-0.00023320632431413733,4.167668523797961e-05,0.0952,0.1949610077984403,12,2,5000,20260722,,,,0.9748050389922015
excluding_2020_03_through_2020_05,claims_independent__vs__claims_icsa_only,claims_independent,claims_icsa_only,continued_claims_innovation,add_one,True,strict_pre_final_score_day,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.0002021234688597338,0.0,-0.0005166815742865899,8.969245774758178e-05,0.9042,0.0002021234688597338,-8.969245774758186e-05,0.0005166815742865896,0.9042,0.19876024795040992,12,2,5000,20260722,,,,0.9748050389922015
excluding_2020_03_through_2020_05,consumer_implicit_only__vs__consumer_none,consumer_implicit_only,consumer_none,implicit_retail_price_log_change,add_one,True,strict_pre_final_score_day,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.0037796112813921947,-6.260035357191773e-05,-0.007942726822883986,-0.0001216112643666256,0.981,0.0037796112813921947,0.00012161126436662516,0.007942726822883982,0.981,0.054989002199560086,12,2,5000,20260722,,0.2699460107978404,,
excluding_2020_03_through_2020_05,consumer_real_implicit_joint_only__vs__consumer_revised_full,consumer_real_implicit_joint_only,consumer_revised_full,total_vehicle_unit_sales_log_change,leave_one_out,False,strict_pre_final_score_day,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.0009952239191490459,0.0,-0.0013836925808982064,-0.0005829162641300519,1.0,-0.0009952239191490459,-0.0013836925808982064,-0.0005829162641300519,0.0,0.0001999600079984003,12,2,5000,20260722,,0.0013997200559888023,,
excluding_2020_03_through_2020_05,consumer_real_only__vs__consumer_none,consumer_real_only,consumer_none,real_retail_and_food_services_log_change,add_one,True,strict_pre_final_score_day,quadrant_cross_entropy_to_exact_score_map,lower,180,0.0006479762330786306,-0.00027741407640635707,-0.0022135751348706266,0.0038454640423242386,0.3442,-0.0006479762330786306,-0.0038454640423242416,0.002213575134870626,0.3442,0.6804639072185563,12,2,5000,20260722,,0.6804639072185563,,
excluding_2020_03_through_2020_05,consumer_revised_full__vs__consumer_legacy,consumer_revised_full,consumer_legacy,consumer,add_one,False,strict_pre_final_score_day,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.002804207732513216,-0.0002336258309386663,-0.006018992539618074,0.0008947393649248013,0.9354,0.002804207732513216,-0.0008947393649248022,0.0060189925396180715,0.9354,0.11537692461507698,12,2,5000,20260722,,0.34613077384523094,,
excluding_2020_03_through_2020_05,consumer_vehicle_only__vs__consumer_none,consumer_vehicle_only,consumer_none,total_vehicle_unit_sales_log_change,add_one,True,strict_pre_final_score_day,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.00031389254503946774,0.0,-0.000631898709502415,6.552370309201084e-06,0.9734,0.00031389254503946774,-6.552370309201169e-06,0.0006318987095024146,0.9734,0.05398920215956809,12,2,5000,20260722,,0.2699460107978404,,
excluding_2020_03_through_2020_05,consumer_without_implicit__vs__consumer_revised_full,consumer_without_implicit,consumer_revised_full,implicit_retail_price_log_change,leave_one_out,False,strict_pre_final_score_day,quadrant_cross_entropy_to_exact_score_map,lower,180,0.0037220150641456462,0.0,0.00035383527034994517,0.007027597758274085,0.014,0.0037220150641456462,0.00035383527034994517,0.007027597758274085,0.986,0.026994601079784044,12,2,5000,20260722,,0.16196760647870426,,
excluding_2020_03_through_2020_05,consumer_without_real__vs__consumer_revised_full,consumer_without_real,consumer_revised_full,real_retail_and_food_services_log_change,leave_one_out,False,strict_pre_final_score_day,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.0021928178147567804,0.0005295903445279304,-0.006781415978504412,0.0015293861861865126,0.844,-0.0021928178147567804,-0.006781415978504412,0.0015293861861865126,0.156,0.3175364927014597,12,2,5000,20260722,,0.6350729854029195,,
excluding_2020_03_through_2020_05,price_import__vs__structural_reduced_input,price_import,structural_reduced_input,price,add_one,False,strict_pre_final_score_day,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.00021327146306107905,0.0,-0.004150848031740374,0.003862060160674993,0.533,0.00021327146306107905,-0.003862060160674994,0.004150848031740373,0.533,0.9154169166166767,12,2,5000,20260722,1.0,,,
excluding_2020_03_through_2020_05,price_import__vs__structural_reduced_no_price,price_import,structural_reduced_no_price,price,add_one,True,strict_pre_final_score_day,quadrant_cross_entropy_to_exact_score_map,lower,180,3.209889031435265e-05,0.0,-0.004208739687895823,0.004401906667087763,0.4944,-3.209889031435265e-05,-0.004401906667087763,0.004208739687895822,0.4944,0.9916016796640672,12,2,5000,20260722,1.0,,,
excluding_2020_03_through_2020_05,structural_reduced_input__vs__structural_reduced_no_price,structural_reduced_input,structural_reduced_no_price,price,add_one,True,strict_pre_final_score_day,quadrant_cross_entropy_to_exact_score_map,lower,180,0.0002453703533754317,0.0,4.944309747526672e-06,0.0004925733608147503,0.0226,-0.0002453703533754317,-0.0004925733608147507,-4.944309747526751e-06,0.0226,0.04979004199160168,12,2,5000,20260722,0.14937012597480503,,,
excluding_2020_03_through_2020_05,all_revised_candidate__vs__partial_only,all_revised_candidate,partial_only,combined,add_one,False,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.11465701243648692,-0.040687977194583835,-0.19580786193553246,-0.03740329226303871,0.9984,0.11465701243648692,0.03740329226303862,0.19580786193553246,0.9984,0.0033993201359728054,12,2,5000,20260722,,,,
excluding_2020_03_through_2020_05,all_revised_candidate__vs__student_t_7_combined,all_revised_candidate,student_t_7_combined,combined,add_one,False,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.06280031553708612,-0.011332710267931145,-0.16059033185143282,0.02352176772618712,0.9176,0.06280031553708612,-0.023521767726187196,0.16059033185143273,0.9176,0.1739652069586083,12,2,5000,20260722,,,,
excluding_2020_03_through_2020_05,business_activity_only__vs__business_none,business_activity_only,business_none,core_capital_goods_shipments_log_change,add_one,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,0.005471847302668516,0.0,-0.0019351657560926258,0.014660118518845966,0.0882,-0.005471847302668516,-0.014660118518845968,0.0019351657560926258,0.0882,0.20535892821435714,12,2,5000,20260722,,,0.6342731453709258,
excluding_2020_03_through_2020_05,business_activity_only__vs__business_revised_joint,business_activity_only,business_revised_joint,core_capital_goods_orders_shipments_gap_log_change,leave_one_out,False,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,0.00025524343784845015,0.0,-0.0012156804102859426,0.0021663225384365276,0.416,0.00025524343784845015,-0.0012156804102859426,0.0021663225384365276,0.584,0.7814437112577485,12,2,5000,20260722,,,0.7814437112577485,
excluding_2020_03_through_2020_05,business_pipeline_only__vs__business_none,business_pipeline_only,business_none,core_capital_goods_orders_shipments_gap_log_change,add_one,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.0004708879300245143,0.0,-0.0011314590416872108,3.053618356814721e-05,0.9638,0.0004708879300245143,-3.053618356814736e-05,0.0011314590416872103,0.9638,0.10657868426314737,12,2,5000,20260722,,,0.5328934213157368,
excluding_2020_03_through_2020_05,business_pipeline_only__vs__business_revised_joint,business_pipeline_only,business_revised_joint,core_capital_goods_shipments_log_change,leave_one_out,False,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.005687491794844582,0.0,-0.014298164939506813,0.0011906483958630159,0.934,-0.005687491794844582,-0.014298164939506813,0.0011906483958630159,0.066,0.15856828634273146,12,2,5000,20260722,,,0.6342731453709258,
excluding_2020_03_through_2020_05,business_revised_joint__vs__business_legacy,business_revised_joint,business_legacy,business,add_one,False,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.0004899129606751157,0.0,-0.001621219738072135,0.00033813719823183727,0.8184,0.0004899129606751157,-0.0003381371982318377,0.0016212197380721348,0.8184,0.36052789442111577,12,2,5000,20260722,,,0.7210557888422315,
excluding_2020_03_through_2020_05,claims_ccsa_conditional_only__vs__claims_none,claims_ccsa_conditional_only,claims_none,continued_claims_innovation,add_one,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,0.0001743840218425595,0.0,-0.0027155565634554295,0.003324917718225148,0.4662,-0.0001743840218425595,-0.003324917718225157,0.0027155565634554295,0.4662,0.9148170365926814,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_conditional_joint__vs__claims_ccsa_conditional_only,claims_conditional_joint,claims_ccsa_conditional_only,initial_claims_innovation,add_one,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,0.0005806971762195159,0.0,-0.001870810019855352,0.003965173325194597,0.3912,-0.0005806971762195159,-0.003965173325194597,0.001870810019855352,0.3912,0.713257348530294,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_conditional_joint__vs__claims_icsa_only,claims_conditional_joint,claims_icsa_only,continued_claims_innovation,add_one,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.00010583135815151468,0.0,-0.0028081155104979104,0.0027297700801951893,0.5336,0.00010583135815151468,-0.0027297700801951906,0.002808115510497907,0.5336,0.9428114377124575,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_conditional_joint__vs__claims_independent,claims_conditional_joint,claims_independent,claims,add_one,False,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,0.0003138348408503855,0.0,8.241684924328968e-05,0.000563703289264967,0.0042,-0.0003138348408503855,-0.000563703289264967,-8.241684924329e-05,0.0042,0.013797240551889621,12,2,5000,20260722,,,,0.08278344331133773
excluding_2020_03_through_2020_05,claims_icsa_only__vs__claims_none,claims_icsa_only,claims_none,initial_claims_innovation,add_one,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,0.0008609125562135901,0.0,-0.0019047342538223897,0.0047726880158457064,0.34,-0.0008609125562135901,-0.004772688015845707,0.0019047342538223897,0.34,0.6224755048990201,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_independent__vs__claims_icsa_only,claims_independent,claims_icsa_only,continued_claims_innovation,add_one,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.00041966619900190015,0.0,-0.0032116783419762745,0.0024986968755767816,0.634,0.00041966619900190015,-0.0024986968755767846,0.003211678341976273,0.634,0.7594481103779244,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,consumer_implicit_only__vs__consumer_none,consumer_implicit_only,consumer_none,implicit_retail_price_log_change,add_one,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.04519687160832243,-0.006251947829681304,-0.09645718937634853,-0.002693445890762882,0.9812,0.04519687160832243,0.0026934458907628815,0.09645718937634848,0.9812,0.05878824235152969,12,2,5000,20260722,,0.23515296940611877,,
excluding_2020_03_through_2020_05,consumer_real_implicit_joint_only__vs__consumer_revised_full,consumer_real_implicit_joint_only,consumer_revised_full,total_vehicle_unit_sales_log_change,leave_one_out,False,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.006596309391257598,0.0,-0.010327813573931427,-0.0028713530864707304,0.9998,-0.006596309391257598,-0.010327813573931427,-0.0028713530864707304,0.0002,0.0005998800239952009,12,2,5000,20260722,,0.004199160167966407,,
excluding_2020_03_through_2020_05,consumer_real_only__vs__consumer_none,consumer_real_only,consumer_none,real_retail_and_food_services_log_change,add_one,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.05380705516205419,-0.039078349369397136,-0.08689640471717164,-0.015033224187716106,0.9964,0.05380705516205419,0.015033224187716061,0.08689640471717164,0.9964,0.003999200159968006,12,2,5000,20260722,,0.02399520095980804,,
excluding_2020_03_through_2020_05,consumer_revised_full__vs__consumer_legacy,consumer_revised_full,consumer_legacy,consumer,add_one,False,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.03063842308316135,-0.009464182933500487,-0.10768491672112115,0.030990607992415254,0.8056,0.03063842308316135,-0.030990607992415285,0.1076849167211211,0.8056,0.3919216156768646,12,2,5000,20260722,,0.3919216156768646,,
excluding_2020_03_through_2020_05,consumer_vehicle_only__vs__consumer_none,consumer_vehicle_only,consumer_none,total_vehicle_unit_sales_log_change,add_one,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.0032992991314636645,0.0,-0.005787236651717743,-0.000652195329129084,0.9918,0.0032992991314636645,0.0006521953291290824,0.005787236651717743,0.9918,0.014197160567886422,12,2,5000,20260722,,0.07098580283943211,,
excluding_2020_03_through_2020_05,consumer_without_implicit__vs__consumer_revised_full,consumer_without_implicit,consumer_revised_full,implicit_retail_price_log_change,leave_one_out,False,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,0.03981565238236168,0.0039052349940578157,-0.009181273197201639,0.09481478352544852,0.0586,0.03981565238236168,-0.009181273197201639,0.09481478352544852,0.9414,0.1299740051989602,12,2,5000,20260722,,0.2599480103979204,,
excluding_2020_03_through_2020_05,consumer_without_real__vs__consumer_revised_full,consumer_without_real,consumer_revised_full,real_retail_and_food_services_log_change,leave_one_out,False,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,0.03772403180823463,0.0322357075390689,-0.003341367938280419,0.07635898419326591,0.0346,0.03772403180823463,-0.003341367938280419,0.07635898419326591,0.9654,0.0625874825034993,12,2,5000,20260722,,0.23515296940611877,,
excluding_2020_03_through_2020_05,price_import__vs__structural_reduced_input,price_import,structural_reduced_input,price,add_one,False,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.03139583944102166,0.0,-0.07338408039879012,0.007168991984425998,0.9376,0.03139583944102166,-0.007168991984426019,0.0733840803987901,0.9376,0.13357328534293142,12,2,5000,20260722,0.3629274145170966,,,
excluding_2020_03_through_2020_05,price_import__vs__structural_reduced_no_price,price_import,structural_reduced_no_price,price,add_one,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.029814797380630687,0.0,-0.07587078392555789,0.009657800624622688,0.9238,0.029814797380630687,-0.0096578006246227,0.07587078392555789,0.9238,0.17376524695060988,12,2,5000,20260722,0.3629274145170966,,,
excluding_2020_03_through_2020_05,structural_reduced_input__vs__structural_reduced_no_price,structural_reduced_input,structural_reduced_no_price,price,add_one,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,0.0015810420603909728,0.0,-0.00030938338707984516,0.0036162799230262267,0.057,-0.0015810420603909728,-0.003616279923026228,0.00030938338707984473,0.057,0.1209758048390322,12,2,5000,20260722,0.3629274145170966,,,
full_sample,all_revised_candidate__vs__partial_only,all_revised_candidate,partial_only,combined,add_one,False,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,-0.0273224043715847,0.0273224043715847,0.4106,0.0,-0.0273224043715847,0.0273224043715847,0.4106,1.0,12,1,5000,20260722,,,,
full_sample,all_revised_candidate__vs__student_t_7_combined,all_revised_candidate,student_t_7_combined,combined,add_one,False,after_employment_situation,hard_quadrant_correct,higher,183,-0.00546448087431694,0.0,-0.0273224043715847,0.02185792349726776,0.254,-0.00546448087431694,-0.0273224043715847,0.02185792349726776,0.254,0.6808638272345531,12,1,5000,20260722,,,,
full_sample,business_activity_only__vs__business_none,business_activity_only,business_none,core_capital_goods_shipments_log_change,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,1,5000,20260722,,,1.0,
full_sample,business_activity_only__vs__business_revised_joint,business_activity_only,business_revised_joint,core_capital_goods_orders_shipments_gap_log_change,leave_one_out,False,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,1,5000,20260722,,,1.0,
full_sample,business_pipeline_only__vs__business_none,business_pipeline_only,business_none,core_capital_goods_orders_shipments_gap_log_change,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,1,5000,20260722,,,1.0,
full_sample,business_pipeline_only__vs__business_revised_joint,business_pipeline_only,business_revised_joint,core_capital_goods_shipments_log_change,leave_one_out,False,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,1,5000,20260722,,,1.0,
full_sample,business_revised_joint__vs__business_legacy,business_revised_joint,business_legacy,business,add_one,False,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,1,5000,20260722,,,1.0,
full_sample,claims_ccsa_conditional_only__vs__claims_none,claims_ccsa_conditional_only,claims_none,continued_claims_innovation,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,0.00546448087431694,0.0,-0.01639344262295082,0.03278688524590164,0.555,0.00546448087431694,-0.01639344262295082,0.03278688524590164,0.555,0.6844631073785243,12,1,5000,20260722,,,,1.0
full_sample,claims_conditional_joint__vs__claims_ccsa_conditional_only,claims_conditional_joint,claims_ccsa_conditional_only,initial_claims_innovation,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,-0.02185792349726776,0.0273224043715847,0.4004,0.0,-0.02185792349726776,0.0273224043715847,0.4004,1.0,12,1,5000,20260722,,,,1.0
full_sample,claims_conditional_joint__vs__claims_icsa_only,claims_conditional_joint,claims_icsa_only,continued_claims_innovation,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,-0.02185792349726776,0.0273224043715847,0.4118,0.0,-0.02185792349726776,0.0273224043715847,0.4118,1.0,12,1,5000,20260722,,,,1.0
full_sample,claims_conditional_joint__vs__claims_independent,claims_conditional_joint,claims_independent,claims,add_one,False,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,1,5000,20260722,,,,1.0
full_sample,claims_icsa_only__vs__claims_none,claims_icsa_only,claims_none,initial_claims_innovation,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,0.00546448087431694,0.0,-0.01092896174863388,0.0273224043715847,0.595,0.00546448087431694,-0.01092896174863388,0.0273224043715847,0.595,0.6164767046590682,12,1,5000,20260722,,,,1.0
full_sample,claims_independent__vs__claims_icsa_only,claims_independent,claims_icsa_only,continued_claims_innovation,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,-0.02185792349726776,0.0273224043715847,0.4038,0.0,-0.02185792349726776,0.0273224043715847,0.4038,1.0,12,1,5000,20260722,,,,1.0
full_sample,consumer_implicit_only__vs__consumer_none,consumer_implicit_only,consumer_none,implicit_retail_price_log_change,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,1,5000,20260722,,1.0,,
full_sample,consumer_real_implicit_joint_only__vs__consumer_revised_full,consumer_real_implicit_joint_only,consumer_revised_full,total_vehicle_unit_sales_log_change,leave_one_out,False,after_employment_situation,hard_quadrant_correct,higher,183,0.00546448087431694,0.0,-0.02185792349726776,0.03278688524590164,0.583,-0.00546448087431694,-0.03278688524590164,0.02185792349726776,0.2778,0.7054589082183563,12,1,5000,20260722,,1.0,,
full_sample,consumer_real_only__vs__consumer_none,consumer_real_only,consumer_none,real_retail_and_food_services_log_change,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,1,5000,20260722,,1.0,,
full_sample,consumer_revised_full__vs__consumer_legacy,consumer_revised_full,consumer_legacy,consumer,add_one,False,after_employment_situation,hard_quadrant_correct,higher,183,-0.00546448087431694,0.0,-0.03278688524590164,0.02185792349726776,0.2752,-0.00546448087431694,-0.03278688524590164,0.02185792349726776,0.2752,0.7050589882023596,12,1,5000,20260722,,1.0,,
full_sample,consumer_vehicle_only__vs__consumer_none,consumer_vehicle_only,consumer_none,total_vehicle_unit_sales_log_change,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,-0.00546448087431694,0.0,-0.03278688524590164,0.02185792349726776,0.2802,-0.00546448087431694,-0.03278688524590164,0.02185792349726776,0.2802,0.6906618676264747,12,1,5000,20260722,,1.0,,
full_sample,consumer_without_implicit__vs__consumer_revised_full,consumer_without_implicit,consumer_revised_full,implicit_retail_price_log_change,leave_one_out,False,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,1,5000,20260722,,1.0,,
full_sample,consumer_without_real__vs__consumer_revised_full,consumer_without_real,consumer_revised_full,real_retail_and_food_services_log_change,leave_one_out,False,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,1,5000,20260722,,1.0,,
full_sample,price_import__vs__structural_reduced_input,price_import,structural_reduced_input,price,add_one,False,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,1,5000,20260722,1.0,,,
full_sample,price_import__vs__structural_reduced_no_price,price_import,structural_reduced_no_price,price,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,-0.00546448087431694,0.0,-0.01639344262295082,0.0,0.0,-0.00546448087431694,-0.01639344262295082,0.0,0.0,0.45970805838832235,12,1,5000,20260722,1.0,,,
full_sample,structural_reduced_input__vs__structural_reduced_no_price,structural_reduced_input,structural_reduced_no_price,price,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,-0.00546448087431694,0.0,-0.01639344262295082,0.0,0.0,-0.00546448087431694,-0.01639344262295082,0.0,0.0,0.45550889822035595,12,1,5000,20260722,1.0,,,
full_sample,all_revised_candidate__vs__partial_only,all_revised_candidate,partial_only,combined,add_one,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-0.0004900773613443179,0.0,-0.0017852273669428339,0.0007640824179712004,0.7894,0.0004900773613443179,-0.0007640824179712006,0.0017852273669428334,0.7894,0.4321135772845431,12,1,5000,20260722,,,,
full_sample,all_revised_candidate__vs__student_t_7_combined,all_revised_candidate,student_t_7_combined,combined,add_one,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-0.0004853933851705101,0.0,-0.00170021787640511,0.0007046244101456933,0.794,0.0004853933851705101,-0.0007046244101456935,0.0017002178764051095,0.794,0.41151769646070785,12,1,5000,20260722,,,,
full_sample,business_activity_only__vs__business_none,business_activity_only,business_none,core_capital_goods_shipments_log_change,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-1.2175336846794646e-06,0.0,-3.6616880776652744e-06,7.167302359919674e-09,0.7164,1.2175336846794646e-06,-7.167302359919677e-09,3.6616880776652744e-06,0.7164,0.5030993801239753,12,1,5000,20260722,,,1.0,
full_sample,business_activity_only__vs__business_revised_joint,business_activity_only,business_revised_joint,core_capital_goods_orders_shipments_gap_log_change,leave_one_out,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,5.579017543262958e-07,0.0,-2.3330211245296667e-08,1.697264288887375e-06,0.2674,5.579017543262958e-07,-2.3330211245296667e-08,1.697264288887375e-06,0.7326,0.473505298940212,12,1,5000,20260722,,,1.0,
full_sample,business_pipeline_only__vs__business_none,business_pipeline_only,business_none,core_capital_goods_orders_shipments_gap_log_change,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-3.940355971974448e-08,0.0,-9.987656646254148e-08,-5.1240568629070255e-11,0.9868,3.940355971974448e-08,5.124056862907003e-11,9.987656646254148e-08,0.9868,0.08938212357528494,12,1,5000,20260722,,,0.4469106178764247,
full_sample,business_pipeline_only__vs__business_revised_joint,business_pipeline_only,business_revised_joint,core_capital_goods_shipments_log_change,leave_one_out,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,1.7360318792860158e-06,0.0,-5.5468299864498856e-08,5.270702807586623e-06,0.3216,1.7360318792860158e-06,-5.5468299864498856e-08,5.270702807586623e-06,0.6784,0.5364927014597081,12,1,5000,20260722,,,1.0,
full_sample,business_revised_joint__vs__business_legacy,business_revised_joint,business_legacy,business,add_one,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-2.508115144840351e-07,0.0,-8.338933569822978e-07,8.15009518518838e-08,0.852,2.508115144840351e-07,-8.15009518518838e-08,8.338933569822978e-07,0.852,0.29014197160567884,12,1,5000,20260722,,,1.0,
full_sample,claims_ccsa_conditional_only__vs__claims_none,claims_ccsa_conditional_only,claims_none,continued_claims_innovation,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-7.43703208317431e-05,0.0,-0.0004269368171043023,0.0002505594979522272,0.6708,7.43703208317431e-05,-0.0002505594979522272,0.0004269368171043021,0.6708,0.6548690261947611,12,1,5000,20260722,,,,1.0
full_sample,claims_conditional_joint__vs__claims_ccsa_conditional_only,claims_conditional_joint,claims_ccsa_conditional_only,initial_claims_innovation,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-7.380223444665889e-05,0.0,-0.00034856178815489085,0.0001264124427956278,0.691,7.380223444665889e-05,-0.00012641244279562786,0.0003485617881548908,0.691,0.5560887822435513,12,1,5000,20260722,,,,1.0
full_sample,claims_conditional_joint__vs__claims_icsa_only,claims_conditional_joint,claims_icsa_only,continued_claims_innovation,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-0.0001407217011941125,0.0,-0.0005630800317659474,0.00023047780824541678,0.7626,0.0001407217011941125,-0.00023047780824541684,0.0005630800317659471,0.7626,0.47070585882823435,12,1,5000,20260722,,,,1.0
full_sample,claims_conditional_joint__vs__claims_independent,claims_conditional_joint,claims_independent,claims,add_one,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,1.7589801855371782e-06,0.0,-5.569610499864378e-05,5.5871868019647785e-05,0.458,-1.7589801855371782e-06,-5.5871868019647805e-05,5.569610499864375e-05,0.458,0.94501099780044,12,1,5000,20260722,,,,1.0
full_sample,claims_icsa_only__vs__claims_none,claims_icsa_only,claims_none,initial_claims_innovation,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-7.450854084289492e-06,0.0,-0.0002147576922243035,0.00014590763505914597,0.4942,7.450854084289492e-06,-0.000145907635059146,0.00021475769222430348,0.4942,0.9372125574885023,12,1,5000,20260722,,,,1.0
full_sample,claims_independent__vs__claims_icsa_only,claims_independent,claims_icsa_only,continued_claims_innovation,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-0.00014248068137964965,0.0,-0.0005755705745988093,0.00025377521518742824,0.7584,0.00014248068137964965,-0.00025377521518742845,0.0005755705745988093,0.7584,0.47990401919616077,12,1,5000,20260722,,,,1.0
full_sample,consumer_implicit_only__vs__consumer_none,consumer_implicit_only,consumer_none,implicit_retail_price_log_change,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-1.6996205312634933e-05,0.0,-6.233582215778999e-05,2.0007181476068297e-05,0.6786,1.6996205312634933e-05,-2.00071814760683e-05,6.233582215778999e-05,0.6786,0.5612877424515097,12,1,5000,20260722,,1.0,,
