method,specification_type,reference_month,signal_date,ticker,target_weight,is_live_only,posterior_map_regime,optimization_outcome
equal_weight,benchmark,2019-10-01,2019-10-01,TIP,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-10-01,2019-10-01,HYG,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-10-01,2019-10-01,BIL,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-10-01,2019-10-01,GLD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-10-01,2019-10-01,LQD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-10-01,2019-10-01,AGG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-10-01,2019-10-01,SPY,0.6,False,,static_formula
static_60_spy_40_agg,benchmark,2019-10-01,2019-10-01,IEF,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-10-01,2019-10-01,TIP,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-10-01,2019-10-01,HYG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-10-01,2019-10-01,BIL,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-10-01,2019-10-01,GLD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-10-01,2019-10-01,LQD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-10-01,2019-10-01,AGG,0.4,False,,static_formula
legacy_sharpe_map,benchmark,2019-11-01,2019-11-01,SPY,0.0882959657594769,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2019-11-01,2019-11-01,IEF,0.13208673197592471,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2019-11-01,2019-11-01,TIP,0.13536639173603884,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2019-11-01,2019-11-01,HYG,0.09159358046166752,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2019-11-01,2019-11-01,BIL,0.270671977964713,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2019-11-01,2019-11-01,GLD,0.14256076967923734,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2019-11-01,2019-11-01,LQD,0.1394245824229417,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2019-11-01,2019-11-01,AGG,0.0,False,growth_up_inflation_up,legacy_formula
equal_weight,benchmark,2019-11-01,2019-11-01,SPY,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-11-01,2019-11-01,IEF,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-11-01,2019-11-01,TIP,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-11-01,2019-11-01,HYG,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-11-01,2019-11-01,BIL,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-11-01,2019-11-01,GLD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-11-01,2019-11-01,LQD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-11-01,2019-11-01,AGG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-11-01,2019-11-01,SPY,0.6,False,,static_formula
static_60_spy_40_agg,benchmark,2019-11-01,2019-11-01,IEF,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-11-01,2019-11-01,TIP,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-11-01,2019-11-01,HYG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-11-01,2019-11-01,BIL,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-11-01,2019-11-01,GLD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-11-01,2019-11-01,LQD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-11-01,2019-11-01,AGG,0.4,False,,static_formula
legacy_sharpe_map,benchmark,2019-12-01,2019-12-01,SPY,0.08806863257360852,False,growth_down_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2019-12-01,2019-12-01,IEF,0.05213669021633297,False,growth_down_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2019-12-01,2019-12-01,TIP,0.09657326183321718,False,growth_down_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2019-12-01,2019-12-01,HYG,0.18066729445051768,False,growth_down_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2019-12-01,2019-12-01,BIL,0.07447581169208133,False,growth_down_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2019-12-01,2019-12-01,GLD,0.24831448337493184,False,growth_down_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2019-12-01,2019-12-01,LQD,0.2597638258593105,False,growth_down_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2019-12-01,2019-12-01,AGG,0.0,False,growth_down_inflation_down,legacy_formula
equal_weight,benchmark,2019-12-01,2019-12-01,SPY,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-12-01,2019-12-01,IEF,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-12-01,2019-12-01,TIP,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-12-01,2019-12-01,HYG,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-12-01,2019-12-01,BIL,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-12-01,2019-12-01,GLD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-12-01,2019-12-01,LQD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2019-12-01,2019-12-01,AGG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-12-01,2019-12-01,SPY,0.6,False,,static_formula
static_60_spy_40_agg,benchmark,2019-12-01,2019-12-01,IEF,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-12-01,2019-12-01,TIP,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-12-01,2019-12-01,HYG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-12-01,2019-12-01,BIL,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-12-01,2019-12-01,GLD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-12-01,2019-12-01,LQD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2019-12-01,2019-12-01,AGG,0.4,False,,static_formula
legacy_sharpe_map,benchmark,2020-01-01,2020-01-01,SPY,0.20530728043145988,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-01-01,2020-01-01,IEF,0.1580888228274957,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-01-01,2020-01-01,TIP,0.10801534630379825,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-01-01,2020-01-01,HYG,0.18421115323472198,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-01-01,2020-01-01,BIL,0.11993709149636572,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-01-01,2020-01-01,GLD,0.01191296684186294,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-01-01,2020-01-01,LQD,0.2125273388642957,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-01-01,2020-01-01,AGG,0.0,False,growth_up_inflation_down,legacy_formula
equal_weight,benchmark,2020-01-01,2020-01-01,SPY,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-01-01,2020-01-01,IEF,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-01-01,2020-01-01,TIP,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-01-01,2020-01-01,HYG,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-01-01,2020-01-01,BIL,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-01-01,2020-01-01,GLD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-01-01,2020-01-01,LQD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-01-01,2020-01-01,AGG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-01-01,2020-01-01,SPY,0.6,False,,static_formula
static_60_spy_40_agg,benchmark,2020-01-01,2020-01-01,IEF,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-01-01,2020-01-01,TIP,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-01-01,2020-01-01,HYG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-01-01,2020-01-01,BIL,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-01-01,2020-01-01,GLD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-01-01,2020-01-01,LQD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-01-01,2020-01-01,AGG,0.4,False,,static_formula
legacy_sharpe_map,benchmark,2020-02-01,2020-02-01,SPY,0.08942133758895185,False,growth_down_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-02-01,2020-02-01,IEF,0.03348855169572413,False,growth_down_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-02-01,2020-02-01,TIP,0.09292760711202087,False,growth_down_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-02-01,2020-02-01,HYG,0.184846928478801,False,growth_down_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-02-01,2020-02-01,BIL,0.07838000962094557,False,growth_down_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-02-01,2020-02-01,GLD,0.2600666462455132,False,growth_down_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-02-01,2020-02-01,LQD,0.2608689192580434,False,growth_down_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-02-01,2020-02-01,AGG,0.0,False,growth_down_inflation_down,legacy_formula
equal_weight,benchmark,2020-02-01,2020-02-01,SPY,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-02-01,2020-02-01,IEF,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-02-01,2020-02-01,TIP,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-02-01,2020-02-01,HYG,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-02-01,2020-02-01,BIL,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-02-01,2020-02-01,GLD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-02-01,2020-02-01,LQD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-02-01,2020-02-01,AGG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-02-01,2020-02-01,SPY,0.6,False,,static_formula
static_60_spy_40_agg,benchmark,2020-02-01,2020-02-01,IEF,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-02-01,2020-02-01,TIP,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-02-01,2020-02-01,HYG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-02-01,2020-02-01,BIL,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-02-01,2020-02-01,GLD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-02-01,2020-02-01,LQD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-02-01,2020-02-01,AGG,0.4,False,,static_formula
legacy_sharpe_map,benchmark,2020-03-01,2020-03-01,SPY,0.08466541368316953,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-03-01,2020-03-01,IEF,0.13756686980198543,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-03-01,2020-03-01,TIP,0.1377376612235386,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-03-01,2020-03-01,HYG,0.08659730103917902,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-03-01,2020-03-01,BIL,0.2683979899177022,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-03-01,2020-03-01,GLD,0.14261846314723112,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-03-01,2020-03-01,LQD,0.14241630118719412,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-03-01,2020-03-01,AGG,0.0,False,growth_up_inflation_up,legacy_formula
equal_weight,benchmark,2020-03-01,2020-03-01,SPY,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-03-01,2020-03-01,IEF,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-03-01,2020-03-01,TIP,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-03-01,2020-03-01,HYG,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-03-01,2020-03-01,BIL,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-03-01,2020-03-01,GLD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-03-01,2020-03-01,LQD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-03-01,2020-03-01,AGG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-03-01,2020-03-01,SPY,0.6,False,,static_formula
static_60_spy_40_agg,benchmark,2020-03-01,2020-03-01,IEF,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-03-01,2020-03-01,TIP,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-03-01,2020-03-01,HYG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-03-01,2020-03-01,BIL,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-03-01,2020-03-01,GLD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-03-01,2020-03-01,LQD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-03-01,2020-03-01,AGG,0.4,False,,static_formula
legacy_sharpe_map,benchmark,2020-04-01,2020-04-01,SPY,0.08466541368316953,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-04-01,2020-04-01,IEF,0.13756686980198543,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-04-01,2020-04-01,TIP,0.1377376612235386,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-04-01,2020-04-01,HYG,0.08659730103917902,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-04-01,2020-04-01,BIL,0.2683979899177022,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-04-01,2020-04-01,GLD,0.14261846314723112,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-04-01,2020-04-01,LQD,0.14241630118719412,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-04-01,2020-04-01,AGG,0.0,False,growth_up_inflation_up,legacy_formula
equal_weight,benchmark,2020-04-01,2020-04-01,SPY,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-04-01,2020-04-01,IEF,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-04-01,2020-04-01,TIP,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-04-01,2020-04-01,HYG,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-04-01,2020-04-01,BIL,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-04-01,2020-04-01,GLD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-04-01,2020-04-01,LQD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-04-01,2020-04-01,AGG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-04-01,2020-04-01,SPY,0.6,False,,static_formula
static_60_spy_40_agg,benchmark,2020-04-01,2020-04-01,IEF,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-04-01,2020-04-01,TIP,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-04-01,2020-04-01,HYG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-04-01,2020-04-01,BIL,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-04-01,2020-04-01,GLD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-04-01,2020-04-01,LQD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-04-01,2020-04-01,AGG,0.4,False,,static_formula
legacy_sharpe_map,benchmark,2020-05-01,2020-05-01,SPY,0.20530728043145988,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-05-01,2020-05-01,IEF,0.1580888228274957,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-05-01,2020-05-01,TIP,0.10801534630379825,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-05-01,2020-05-01,HYG,0.18421115323472198,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-05-01,2020-05-01,BIL,0.11993709149636572,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-05-01,2020-05-01,GLD,0.01191296684186294,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-05-01,2020-05-01,LQD,0.2125273388642957,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-05-01,2020-05-01,AGG,0.0,False,growth_up_inflation_down,legacy_formula
equal_weight,benchmark,2020-05-01,2020-05-01,SPY,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-05-01,2020-05-01,IEF,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-05-01,2020-05-01,TIP,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-05-01,2020-05-01,HYG,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-05-01,2020-05-01,BIL,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-05-01,2020-05-01,GLD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-05-01,2020-05-01,LQD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-05-01,2020-05-01,AGG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-05-01,2020-05-01,SPY,0.6,False,,static_formula
static_60_spy_40_agg,benchmark,2020-05-01,2020-05-01,IEF,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-05-01,2020-05-01,TIP,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-05-01,2020-05-01,HYG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-05-01,2020-05-01,BIL,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-05-01,2020-05-01,GLD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-05-01,2020-05-01,LQD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-05-01,2020-05-01,AGG,0.4,False,,static_formula
legacy_sharpe_map,benchmark,2020-06-01,2020-06-01,SPY,0.08466541368316953,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-06-01,2020-06-01,IEF,0.13756686980198543,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-06-01,2020-06-01,TIP,0.1377376612235386,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-06-01,2020-06-01,HYG,0.08659730103917902,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-06-01,2020-06-01,BIL,0.2683979899177022,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-06-01,2020-06-01,GLD,0.14261846314723112,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-06-01,2020-06-01,LQD,0.14241630118719412,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-06-01,2020-06-01,AGG,0.0,False,growth_up_inflation_up,legacy_formula
equal_weight,benchmark,2020-06-01,2020-06-01,SPY,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-06-01,2020-06-01,IEF,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-06-01,2020-06-01,TIP,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-06-01,2020-06-01,HYG,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-06-01,2020-06-01,BIL,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-06-01,2020-06-01,GLD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-06-01,2020-06-01,LQD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-06-01,2020-06-01,AGG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-06-01,2020-06-01,SPY,0.6,False,,static_formula
static_60_spy_40_agg,benchmark,2020-06-01,2020-06-01,IEF,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-06-01,2020-06-01,TIP,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-06-01,2020-06-01,HYG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-06-01,2020-06-01,BIL,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-06-01,2020-06-01,GLD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-06-01,2020-06-01,LQD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-06-01,2020-06-01,AGG,0.4,False,,static_formula
legacy_sharpe_map,benchmark,2020-07-01,2020-07-01,SPY,0.08466541368316953,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-07-01,2020-07-01,IEF,0.13756686980198543,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-07-01,2020-07-01,TIP,0.1377376612235386,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-07-01,2020-07-01,HYG,0.08659730103917902,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-07-01,2020-07-01,BIL,0.2683979899177022,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-07-01,2020-07-01,GLD,0.14261846314723112,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-07-01,2020-07-01,LQD,0.14241630118719412,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-07-01,2020-07-01,AGG,0.0,False,growth_up_inflation_up,legacy_formula
equal_weight,benchmark,2020-07-01,2020-07-01,SPY,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-07-01,2020-07-01,IEF,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-07-01,2020-07-01,TIP,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-07-01,2020-07-01,HYG,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-07-01,2020-07-01,BIL,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-07-01,2020-07-01,GLD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-07-01,2020-07-01,LQD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-07-01,2020-07-01,AGG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-07-01,2020-07-01,SPY,0.6,False,,static_formula
static_60_spy_40_agg,benchmark,2020-07-01,2020-07-01,IEF,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-07-01,2020-07-01,TIP,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-07-01,2020-07-01,HYG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-07-01,2020-07-01,BIL,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-07-01,2020-07-01,GLD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-07-01,2020-07-01,LQD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-07-01,2020-07-01,AGG,0.4,False,,static_formula
legacy_sharpe_map,benchmark,2020-08-01,2020-08-01,SPY,0.08466541368316953,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-08-01,2020-08-01,IEF,0.13756686980198543,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-08-01,2020-08-01,TIP,0.1377376612235386,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-08-01,2020-08-01,HYG,0.08659730103917902,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-08-01,2020-08-01,BIL,0.2683979899177022,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-08-01,2020-08-01,GLD,0.14261846314723112,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-08-01,2020-08-01,LQD,0.14241630118719412,False,growth_up_inflation_up,legacy_formula
legacy_sharpe_map,benchmark,2020-08-01,2020-08-01,AGG,0.0,False,growth_up_inflation_up,legacy_formula
equal_weight,benchmark,2020-08-01,2020-08-01,SPY,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-08-01,2020-08-01,IEF,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-08-01,2020-08-01,TIP,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-08-01,2020-08-01,HYG,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-08-01,2020-08-01,BIL,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-08-01,2020-08-01,GLD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-08-01,2020-08-01,LQD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-08-01,2020-08-01,AGG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-08-01,2020-08-01,SPY,0.6,False,,static_formula
static_60_spy_40_agg,benchmark,2020-08-01,2020-08-01,IEF,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-08-01,2020-08-01,TIP,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-08-01,2020-08-01,HYG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-08-01,2020-08-01,BIL,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-08-01,2020-08-01,GLD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-08-01,2020-08-01,LQD,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-08-01,2020-08-01,AGG,0.4,False,,static_formula
legacy_sharpe_map,benchmark,2020-09-01,2020-09-01,SPY,0.2067271719442093,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-09-01,2020-09-01,IEF,0.15263978645885115,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-09-01,2020-09-01,TIP,0.10812021153873937,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-09-01,2020-09-01,HYG,0.1906580606753058,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-09-01,2020-09-01,BIL,0.11083553394393668,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-09-01,2020-09-01,GLD,0.012442076521884853,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-09-01,2020-09-01,LQD,0.21857715891707288,False,growth_up_inflation_down,legacy_formula
legacy_sharpe_map,benchmark,2020-09-01,2020-09-01,AGG,0.0,False,growth_up_inflation_down,legacy_formula
equal_weight,benchmark,2020-09-01,2020-09-01,SPY,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-09-01,2020-09-01,IEF,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-09-01,2020-09-01,TIP,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-09-01,2020-09-01,HYG,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-09-01,2020-09-01,BIL,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-09-01,2020-09-01,GLD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-09-01,2020-09-01,LQD,0.14285714285714285,False,,static_formula
equal_weight,benchmark,2020-09-01,2020-09-01,AGG,0.0,False,,static_formula
static_60_spy_40_agg,benchmark,2020-09-01,2020-09-01,SPY,0.6,False,,static_formula
