evaluation_sample,comparison_id,candidate_id,reference_id,block_id,experiment_arm,primary_atomic,evaluation_checkpoint,metric,better_direction,paired_months,mean_candidate_minus_reference,median_candidate_minus_reference,bootstrap_lower,bootstrap_upper,bootstrap_probability_candidate_better,mean_block_benefit,block_benefit_lower,block_benefit_upper,bootstrap_probability_block_beneficial,centered_two_sided_p_value,block_length_months,calendar_segments,replications,random_seed,holm_adjusted_p_value_primary_atomic,holm_adjusted_p_value_secondary_add_one,holm_adjusted_p_value_secondary_leave_one_out,holm_adjusted_p_value_exploratory_inflation_pressure_pair
excluding_2020_03_through_2020_05,leave_one_out_business_investment__vs__student_t_7_combined,leave_one_out_business_investment,student_t_7_combined,business_investment,leave_one_out,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.006920100509047505,0.0,-0.016459955956059896,0.0006682347439606412,0.961,-0.006920100509047505,-0.016459955956059896,0.0006682347439606412,0.039,0.11717656468706258,12,2,5000,20260722,1.0,,0.5828834233153369,
excluding_2020_03_through_2020_05,leave_one_out_consumer_demand__vs__student_t_7_combined,leave_one_out_consumer_demand,student_t_7_combined,consumer_demand,leave_one_out,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,0.05344576804697039,0.029663861131655866,0.009193796000437996,0.09009649927001057,0.0086,0.05344576804697039,0.009193796000437996,0.09009649927001057,0.9914,0.009198160367926415,12,2,5000,20260722,0.11957608478304341,,0.0643871225754849,
excluding_2020_03_through_2020_05,leave_one_out_housing_activity__vs__student_t_7_combined,leave_one_out_housing_activity,student_t_7_combined,housing_activity,leave_one_out,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.0020732841698928492,0.0,-0.0061588710614060875,0.0010303551284023083,0.8626,-0.0020732841698928492,-0.0061588710614060875,0.0010303551284023083,0.1374,0.28514297140571887,12,2,5000,20260722,1.0,,0.8554289142171566,
excluding_2020_03_through_2020_05,leave_one_out_inflation_expectations__vs__student_t_7_combined,leave_one_out_inflation_expectations,student_t_7_combined,inflation_expectations,leave_one_out,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,8.234295342306957e-06,0.0,0.0,2.470288602692087e-05,0.0,8.234295342306957e-06,0.0,2.470288602692087e-05,0.6882,0.4979004199160168,12,2,5000,20260722,1.0,,0.9958008398320336,
excluding_2020_03_through_2020_05,leave_one_out_inflation_input_costs__vs__student_t_7_combined,leave_one_out_inflation_input_costs,student_t_7_combined,inflation_input_costs,leave_one_out,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.001506206507364353,0.0,-0.0034009323632034597,0.000307312613918008,0.9452,-0.001506206507364353,-0.0034009323632034597,0.000307312613918008,0.0536,0.11657668466306739,12,2,5000,20260722,1.0,,0.5828834233153369,
excluding_2020_03_through_2020_05,leave_one_out_monthly_labor_demand__vs__student_t_7_combined,leave_one_out_monthly_labor_demand,student_t_7_combined,monthly_labor_demand,leave_one_out,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,0.001055918097024837,0.0,5.8280117157640554e-05,0.002100187640820637,0.0168,0.001055918097024837,5.8280117157640554e-05,0.002100187640820637,0.9832,0.041391721655668866,12,2,5000,20260722,0.49670065986802636,,0.24835032993401318,
excluding_2020_03_through_2020_05,leave_one_out_weekly_labor_stress__vs__student_t_7_combined,leave_one_out_weekly_labor_stress,student_t_7_combined,weekly_labor_stress,leave_one_out,True,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.0006442777041956171,0.0,-0.004542797078924661,0.002170376328412642,0.6152,-0.0006442777041956171,-0.004542797078924661,0.002170376328412642,0.3848,0.7008598280343932,12,2,5000,20260722,1.0,,0.9958008398320336,
excluding_2020_03_through_2020_05,leave_out_inflation_pressure_pair__vs__student_t_7_combined,leave_out_inflation_pressure_pair,student_t_7_combined,inflation_pressure_pair,leave_one_out,False,strict_pre_final_score_day,score_center_negative_log_predictive_density,lower,180,-0.0014986196775770547,0.0,-0.0033160878952866383,0.00032279160273923895,0.946,-0.0014986196775770547,-0.0033160878952866383,0.00032279160273923895,0.0526,0.11137772445510898,12,2,5000,20260722,,,,0.22275544891021795
full_sample,add_inflation_pressure_pair__vs__partial_only,add_inflation_pressure_pair,partial_only,inflation_pressure_pair,add_one,False,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,1,5000,20260722,,,,1.0
full_sample,add_one_business_investment__vs__partial_only,add_one_business_investment,partial_only,business_investment,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_consumer_demand__vs__partial_only,add_one_consumer_demand,partial_only,consumer_demand,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_housing_activity__vs__partial_only,add_one_housing_activity,partial_only,housing_activity,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_inflation_expectations__vs__partial_only,add_one_inflation_expectations,partial_only,inflation_expectations,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_inflation_input_costs__vs__partial_only,add_one_inflation_input_costs,partial_only,inflation_input_costs,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_monthly_labor_demand__vs__partial_only,add_one_monthly_labor_demand,partial_only,monthly_labor_demand,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_weekly_labor_stress__vs__partial_only,add_one_weekly_labor_stress,partial_only,weekly_labor_stress,add_one,True,after_employment_situation,hard_quadrant_correct,higher,183,0.01092896174863388,0.0,-0.01092896174863388,0.03825136612021858,0.7032,0.01092896174863388,-0.01092896174863388,0.03825136612021858,0.7032,0.4465106978604279,12,1,5000,20260722,1.0,1.0,,
full_sample,leave_one_out_business_investment__vs__student_t_7_combined,leave_one_out_business_investment,student_t_7_combined,business_investment,leave_one_out,True,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_consumer_demand__vs__student_t_7_combined,leave_one_out_consumer_demand,student_t_7_combined,consumer_demand,leave_one_out,True,after_employment_situation,hard_quadrant_correct,higher,183,0.00546448087431694,0.0,0.0,0.01639344262295082,0.6508,-0.00546448087431694,-0.01639344262295082,0.0,0.0,0.43951209758048393,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_housing_activity__vs__student_t_7_combined,leave_one_out_housing_activity,student_t_7_combined,housing_activity,leave_one_out,True,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_inflation_expectations__vs__student_t_7_combined,leave_one_out_inflation_expectations,student_t_7_combined,inflation_expectations,leave_one_out,True,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_inflation_input_costs__vs__student_t_7_combined,leave_one_out_inflation_input_costs,student_t_7_combined,inflation_input_costs,leave_one_out,True,after_employment_situation,hard_quadrant_correct,higher,183,0.00546448087431694,0.0,0.0,0.01639344262295082,0.649,-0.00546448087431694,-0.01639344262295082,0.0,0.0,0.4479104179164167,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_monthly_labor_demand__vs__student_t_7_combined,leave_one_out_monthly_labor_demand,student_t_7_combined,monthly_labor_demand,leave_one_out,True,after_employment_situation,hard_quadrant_correct,higher,183,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_weekly_labor_stress__vs__student_t_7_combined,leave_one_out_weekly_labor_stress,student_t_7_combined,weekly_labor_stress,leave_one_out,True,after_employment_situation,hard_quadrant_correct,higher,183,-0.00546448087431694,0.0,-0.0273224043715847,0.01092896174863388,0.2092,0.00546448087431694,-0.01092896174863388,0.0273224043715847,0.5896,0.6274745050989802,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_out_inflation_pressure_pair__vs__student_t_7_combined,leave_out_inflation_pressure_pair,student_t_7_combined,inflation_pressure_pair,leave_one_out,False,after_employment_situation,hard_quadrant_correct,higher,183,0.00546448087431694,0.0,0.0,0.01639344262295082,0.6362,-0.00546448087431694,-0.01639344262295082,0.0,0.0,0.45550889822035595,12,1,5000,20260722,,,,0.9110177964407119
full_sample,add_inflation_pressure_pair__vs__partial_only,add_inflation_pressure_pair,partial_only,inflation_pressure_pair,add_one,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,2.665034751578895e-05,0.0,-1.9959324076383374e-08,7.997100187144303e-05,0.1146,-2.665034751578895e-05,-7.997100187144303e-05,1.9959324076383374e-08,0.1146,0.2643471305738852,12,1,5000,20260722,,,,0.5286942611477704
full_sample,add_one_business_investment__vs__partial_only,add_one_business_investment,partial_only,business_investment,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-4.654161860719894e-06,0.0,-1.3962485582160796e-05,1.5925922731466026e-18,0.8258,4.654161860719894e-06,-1.5925922731466032e-18,1.3962485582160796e-05,0.8258,0.34033193361327735,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_consumer_demand__vs__partial_only,add_one_consumer_demand,partial_only,consumer_demand,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-2.752516572105554e-05,0.0,-8.048583406394681e-05,9.500507656034056e-07,0.9444,2.752516572105554e-05,-9.500507656034074e-07,8.048583406394677e-05,0.9444,0.16776644671065788,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_housing_activity__vs__partial_only,add_one_housing_activity,partial_only,housing_activity,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,1.2053324692047612e-06,0.0,-2.7699424505421587e-07,3.7430761439549362e-06,0.2532,-1.2053324692047612e-06,-3.7430761439549362e-06,2.7699424505421587e-07,0.2532,0.45810837832433515,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_inflation_expectations__vs__partial_only,add_one_inflation_expectations,partial_only,inflation_expectations,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-1.9959324076586877e-08,0.0,-5.987797222976063e-08,0.0,0.6328,1.9959324076586877e-08,-0.0,5.987797222976063e-08,0.6328,0.4413117376524695,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_inflation_input_costs__vs__partial_only,add_one_inflation_input_costs,partial_only,inflation_input_costs,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,2.6670306839865535e-05,0.0,-3.896610758708827e-19,8.001092051959603e-05,0.0786,-2.6670306839865535e-05,-8.001092051959603e-05,3.8966107587088147e-19,0.0786,0.2019596080783843,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_monthly_labor_demand__vs__partial_only,add_one_monthly_labor_demand,partial_only,monthly_labor_demand,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,7.136604676779095e-06,0.0,-2.6966348834848736e-06,2.351313589452517e-05,0.2912,-7.136604676779095e-06,-2.351313589452517e-05,2.6966348834848736e-06,0.2912,0.5016996600679864,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_weekly_labor_stress__vs__partial_only,add_one_weekly_labor_stress,partial_only,weekly_labor_stress,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-6.70451225266753e-06,0.0,-0.00020962721145915736,0.00014663710182381714,0.4802,6.70451225266753e-06,-0.0001466371018238172,0.00020962721145915733,0.4802,0.943011397720456,12,1,5000,20260722,1.0,1.0,,
full_sample,leave_one_out_business_investment__vs__student_t_7_combined,leave_one_out_business_investment,student_t_7_combined,business_investment,leave_one_out,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,1.9355711877845947e-06,0.0,-7.777939491111452e-09,5.8166568760060855e-06,0.293,1.9355711877845947e-06,-7.777939491111452e-09,5.8166568760060855e-06,0.707,0.5156968606278745,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_consumer_demand__vs__student_t_7_combined,leave_one_out_consumer_demand,student_t_7_combined,consumer_demand,leave_one_out,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,2.7682194181126792e-05,0.0,-9.4845597690018e-07,8.106372642172521e-05,0.0568,2.7682194181126792e-05,-9.4845597690018e-07,8.106372642172521e-05,0.9432,0.16476704659068186,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_housing_activity__vs__student_t_7_combined,leave_one_out_housing_activity,student_t_7_combined,housing_activity,leave_one_out,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-5.961645896020107e-07,0.0,-1.9201934861539497e-06,2.6442064414030575e-07,0.7336,-5.961645896020107e-07,-1.9201934861539497e-06,2.6442064414030575e-07,0.2664,0.47070585882823435,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_inflation_expectations__vs__student_t_7_combined,leave_one_out_inflation_expectations,student_t_7_combined,inflation_expectations,leave_one_out,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,1.8494985575001184e-07,0.0,0.0,5.548495672500355e-07,0.0,1.8494985575001184e-07,0.0,5.548495672500355e-07,0.6414,0.4647070585882823,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_inflation_input_costs__vs__student_t_7_combined,leave_one_out_inflation_input_costs,student_t_7_combined,inflation_input_costs,leave_one_out,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-2.4630795021890673e-05,0.0,-7.392800342733597e-05,2.6129449768848742e-08,0.7044,-2.4630795021890673e-05,-7.392800342733597e-05,2.6129449768848742e-08,0.2862,0.4911017796440712,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_monthly_labor_demand__vs__student_t_7_combined,leave_one_out_monthly_labor_demand,student_t_7_combined,monthly_labor_demand,leave_one_out,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-6.73325744702796e-06,0.0,-2.06739907093763e-05,8.635541978393276e-10,0.8778,-6.73325744702796e-06,-2.06739907093763e-05,8.635541978393276e-10,0.1222,0.2693461307738452,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_weekly_labor_stress__vs__student_t_7_combined,leave_one_out_weekly_labor_stress,student_t_7_combined,weekly_labor_stress,leave_one_out,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,7.021055951787405e-06,0.0,-0.0001479919012308056,0.00021520555384361783,0.5168,7.021055951787405e-06,-0.0001479919012308056,0.00021520555384361783,0.4832,0.937612477504499,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_out_inflation_pressure_pair__vs__student_t_7_combined,leave_out_inflation_pressure_pair,student_t_7_combined,inflation_pressure_pair,leave_one_out,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,183,-2.4445864597783468e-05,0.0,-7.355719759989212e-05,1.9444376656257246e-07,0.7084,-2.4445864597783468e-05,-7.355719759989212e-05,1.9444376656257246e-07,0.2824,0.48890221955608876,12,1,5000,20260722,,,,0.5286942611477704
full_sample,add_inflation_pressure_pair__vs__partial_only,add_inflation_pressure_pair,partial_only,inflation_pressure_pair,add_one,False,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,183,5.65377114694648e-05,0.0,-4.608570427281665e-08,0.00016965922011266844,0.0832,-5.65377114694648e-05,-0.00016965922011266844,4.608570427281665e-08,0.0832,0.22315536892621476,12,1,5000,20260722,,,,0.44631073785242953
full_sample,add_one_business_investment__vs__partial_only,add_one_business_investment,partial_only,business_investment,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,183,-9.472610611622332e-06,0.0,-2.8417831834904915e-05,2.5480528434019987e-17,0.677,9.472610611622332e-06,-2.5480528434019987e-17,2.8417831834904915e-05,0.677,0.5556888622275545,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_consumer_demand__vs__partial_only,add_one_consumer_demand,partial_only,consumer_demand,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,183,-5.5164939207023707e-05,0.0,-0.0001647477046829593,3.077566662438756e-06,0.92,5.5164939207023707e-05,-3.077566662438756e-06,0.00016474770468295928,0.92,0.20615876824635074,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_housing_activity__vs__partial_only,add_one_housing_activity,partial_only,housing_activity,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,183,2.268961667478667e-06,0.0,-7.926902797610131e-07,7.599575282193373e-06,0.238,-2.268961667478667e-06,-7.599575282193373e-06,7.926902797610131e-07,0.238,0.4427114577084583,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_inflation_expectations__vs__partial_only,add_one_inflation_expectations,partial_only,inflation_expectations,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,183,-4.608570427524337e-08,0.0,-1.382571128257301e-07,0.0,0.6506,4.608570427524337e-08,-0.0,1.382571128257301e-07,0.6506,0.6040791841631674,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_inflation_input_costs__vs__partial_only,add_one_inflation_input_costs,partial_only,inflation_input_costs,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,183,5.658379717374004e-05,0.0,-2.426716993716189e-18,0.00016975139152122378,0.0454,-5.658379717374004e-05,-0.00016975139152122378,2.426716993716189e-18,0.0454,0.16816636672665466,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_monthly_labor_demand__vs__partial_only,add_one_monthly_labor_demand,partial_only,monthly_labor_demand,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,183,1.4284866843769309e-05,0.0,-5.641462635858044e-06,4.849606316716294e-05,0.0988,-1.4284866843769309e-05,-4.849606316716294e-05,5.641462635858044e-06,0.0988,0.28114377124575085,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_weekly_labor_stress__vs__partial_only,add_one_weekly_labor_stress,partial_only,weekly_labor_stress,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,183,-0.00012045996696783357,0.0,-0.0005644568868177025,0.00019872041983113952,0.7104,0.00012045996696783357,-0.00019872041983113955,0.0005644568868177022,0.7104,0.5318936212757448,12,1,5000,20260722,1.0,1.0,,
full_sample,leave_one_out_business_investment__vs__student_t_7_combined,leave_one_out_business_investment,student_t_7_combined,business_investment,leave_one_out,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,183,3.9283525732902724e-06,0.0,-2.251308816862051e-08,1.180955333771125e-05,0.257,3.9283525732902724e-06,-2.251308816862051e-08,1.180955333771125e-05,0.743,0.46770645870825833,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_consumer_demand__vs__student_t_7_combined,leave_one_out_consumer_demand,student_t_7_combined,consumer_demand,leave_one_out,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,183,5.557222584580511e-05,0.0,-3.7847692884437188e-06,0.00016592995377292573,0.0982,5.557222584580511e-05,-3.7847692884437188e-06,0.00016592995377292573,0.9018,0.22115576884623075,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_housing_activity__vs__student_t_7_combined,leave_one_out_housing_activity,student_t_7_combined,housing_activity,leave_one_out,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,183,-1.0471823300589873e-06,0.0,-3.912881098392042e-06,7.972352277908259e-07,0.7576,-1.0471823300589873e-06,-3.912881098392042e-06,7.972352277908259e-07,0.2424,0.46290741851629674,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_inflation_expectations__vs__student_t_7_combined,leave_one_out_inflation_expectations,student_t_7_combined,inflation_expectations,leave_one_out,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,183,3.410531652417281e-07,0.0,0.0,1.0231594957251842e-06,0.0,3.410531652417281e-07,0.0,1.0231594957251842e-06,0.6372,0.4393121375724855,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_inflation_input_costs__vs__student_t_7_combined,leave_one_out_inflation_input_costs,student_t_7_combined,inflation_input_costs,leave_one_out,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,183,-5.1762576813217534e-05,0.0,-0.00015534818320839822,4.771721674896783e-08,0.7058,-5.1762576813217534e-05,-0.00015534818320839822,4.771721674896783e-08,0.2844,0.48470305938812236,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_monthly_labor_demand__vs__student_t_7_combined,leave_one_out_monthly_labor_demand,student_t_7_combined,monthly_labor_demand,leave_one_out,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,183,-1.395056892593275e-05,0.0,-4.2657511918927755e-05,1.4640440430107876e-09,0.8818,-1.395056892593275e-05,-4.2657511918927755e-05,1.4640440430107876e-09,0.118,0.2625474905018996,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_weekly_labor_stress__vs__student_t_7_combined,leave_one_out_weekly_labor_stress,student_t_7_combined,weekly_labor_stress,leave_one_out,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,183,0.0001216402358499649,0.0,-0.0002018716710212358,0.0005207647379765513,0.2838,0.0001216402358499649,-0.0002018716710212358,0.0005207647379765513,0.7162,0.5164967006598681,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_out_inflation_pressure_pair__vs__student_t_7_combined,leave_out_inflation_pressure_pair,student_t_7_combined,inflation_pressure_pair,leave_one_out,False,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,183,-5.1421561171603e-05,0.0,-0.00015465496636401444,3.5972835431877065e-07,0.6946,-5.1421561171603e-05,-0.00015465496636401444,3.5972835431877065e-07,0.2934,0.4977004599080184,12,1,5000,20260722,,,,0.4977004599080184
full_sample,add_inflation_pressure_pair__vs__partial_only,add_inflation_pressure_pair,partial_only,inflation_pressure_pair,add_one,False,after_employment_situation,score_center_negative_log_predictive_density,lower,183,0.000183946516749308,0.0,0.0,0.0005518395502479154,0.0238,-0.000183946516749308,-0.0005518395502479154,0.0,0.0238,0.14237152569486103,12,1,5000,20260722,,,,0.28474305138972206
full_sample,add_one_business_investment__vs__partial_only,add_one_business_investment,partial_only,business_investment,add_one,True,after_employment_situation,score_center_negative_log_predictive_density,lower,183,-2.4463659810711147e-05,0.0,-7.339097943185792e-05,1.6791744072925198e-16,0.9044,2.4463659810711147e-05,-1.6791744072925218e-16,7.339097943185792e-05,0.9044,0.21275744851029793,12,1,5000,20260722,1.0,0.9630073985202958,,
full_sample,add_one_consumer_demand__vs__partial_only,add_one_consumer_demand,partial_only,consumer_demand,add_one,True,after_employment_situation,score_center_negative_log_predictive_density,lower,183,-0.00016761279753970713,0.0,-0.0004649560899079678,5.7578415141005316e-06,0.9582,0.00016761279753970713,-5.7578415141005316e-06,0.00046495608990796745,0.9582,0.15056988602279545,12,1,5000,20260722,1.0,0.9630073985202958,,
full_sample,add_one_housing_activity__vs__partial_only,add_one_housing_activity,partial_only,housing_activity,add_one,True,after_employment_situation,score_center_negative_log_predictive_density,lower,183,5.501274159024156e-06,0.0,-2.1708333970209932e-06,1.8441387446043668e-05,0.2228,-5.501274159024156e-06,-1.8441387446043668e-05,2.1708333970209932e-06,0.2228,0.4261147770445911,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_inflation_expectations__vs__partial_only,add_one_inflation_expectations,partial_only,inflation_expectations,add_one,True,after_employment_situation,score_center_negative_log_predictive_density,lower,183,3.125333843259652e-06,0.0,0.0,9.376001529778955e-06,0.0,-3.125333843259652e-06,-9.376001529778955e-06,0.0,0.0,0.4479104179164167,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_inflation_input_costs__vs__partial_only,add_one_inflation_input_costs,partial_only,inflation_input_costs,add_one,True,after_employment_situation,score_center_negative_log_predictive_density,lower,183,0.00018082118290605077,0.0,-1.2133584968580946e-18,0.0005424635487181474,0.0332,-0.00018082118290605077,-0.0005424635487181474,1.2133584968580946e-18,0.0332,0.15236952609478105,12,1,5000,20260722,1.0,0.9630073985202958,,
full_sample,add_one_monthly_labor_demand__vs__partial_only,add_one_monthly_labor_demand,partial_only,monthly_labor_demand,add_one,True,after_employment_situation,score_center_negative_log_predictive_density,lower,183,2.4980783651972284e-05,0.0,-1.8167443413913687e-05,9.310979436983267e-05,0.2512,-2.4980783651972284e-05,-9.310979436983267e-05,1.8167443413913687e-05,0.2512,0.4523095380923815,12,1,5000,20260722,1.0,1.0,,
full_sample,add_one_weekly_labor_stress__vs__partial_only,add_one_weekly_labor_stress,partial_only,weekly_labor_stress,add_one,True,after_employment_situation,score_center_negative_log_predictive_density,lower,183,-0.05208131548668054,0.0,-0.16479139081653996,0.012061572133531854,0.9686,0.05208131548668054,-0.012061572133531857,0.16479139081653993,0.9686,0.1375724855028994,12,1,5000,20260722,1.0,0.9630073985202958,,
full_sample,leave_one_out_business_investment__vs__student_t_7_combined,leave_one_out_business_investment,student_t_7_combined,business_investment,leave_one_out,True,after_employment_situation,score_center_negative_log_predictive_density,lower,183,1.0206802613243784e-05,0.0,-5.871314454207472e-08,3.0674941903586205e-05,0.238,1.0206802613243784e-05,-5.871314454207472e-08,3.0674941903586205e-05,0.762,0.4331133773245351,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_consumer_demand__vs__student_t_7_combined,leave_one_out_consumer_demand,student_t_7_combined,consumer_demand,leave_one_out,True,after_employment_situation,score_center_negative_log_predictive_density,lower,183,0.0001667948330209182,0.0,-7.0174940030256665e-06,0.00046607213968901924,0.045,0.0001667948330209182,-7.0174940030256665e-06,0.00046607213968901924,0.955,0.15576884623075385,12,1,5000,20260722,1.0,,0.9346130773845231,
full_sample,leave_one_out_housing_activity__vs__student_t_7_combined,leave_one_out_housing_activity,student_t_7_combined,housing_activity,leave_one_out,True,after_employment_situation,score_center_negative_log_predictive_density,lower,183,1.9406250128282887e-06,0.0,-8.263650851219597e-06,1.3697483489664191e-05,0.3758,1.9406250128282887e-06,-8.263650851219597e-06,1.3697483489664191e-05,0.6242,0.7246550689862028,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_inflation_expectations__vs__student_t_7_combined,leave_one_out_inflation_expectations,student_t_7_combined,inflation_expectations,leave_one_out,True,after_employment_situation,score_center_negative_log_predictive_density,lower,183,-2.424915346338455e-06,0.0,-7.274746039015365e-06,0.0,0.6608,-2.424915346338455e-06,-7.274746039015365e-06,0.0,0.0,0.27434513097380525,12,1,5000,20260722,1.0,,1.0,
full_sample,leave_one_out_inflation_input_costs__vs__student_t_7_combined,leave_one_out_inflation_input_costs,student_t_7_combined,inflation_input_costs,leave_one_out,True,after_employment_situation,score_center_negative_log_predictive_density,lower,183,-0.00016471279409613408,0.0,-0.0004942900991996896,1.1189401224665299e-07,0.7132,-0.00016471279409613408,-0.0004942900991996896,1.1189401224665299e-07,0.2774,0.4993001399720056,12,1,5000,20260722,1.0,,1.0,
