specification_id,checkpoint_type,release_number,observation_count,first_target_month,last_target_month,negative_log_likelihood,multiclass_brier_score,map_accuracy,balanced_accuracy,macro_recall,macro_f1,growth_axis_brier_score,inflation_axis_brier_score,top_label_expected_calibration_error,classwise_expected_calibration_error,mean_posterior_entropy,transition_only_negative_log_likelihood,transition_only_multiclass_brier_score,negative_log_likelihood_difference,brier_skill_vs_transition_only
sensitivity_df_3,post_icsa_release,3.0,97,2018-01-01,2026-05-01,0.9947216316358329,0.5705040638057991,0.6082474226804123,0.2521321961620469,0.2521321961620469,0.22094666195690568,0.1732922698362222,0.1453940198281628,0.12643436544528927,0.1251902866989521,1.041664743119126,1.0962382224422698,0.5955915448279111,-0.10151659080643682,0.04212195629701343
sensitivity_df_3,post_icsa_release,4.0,97,2018-01-01,2026-05-01,0.8883558529319543,0.499213170654797,0.6907216494845361,0.33459488272921106,0.33459488272921106,0.3415948275862069,0.14839304282515067,0.1225142637249815,0.15305963182632268,0.11834069972505415,0.9961974620286956,0.978436478631199,0.5266960114659502,-0.09008062569924469,0.052179701787868904
sensitivity_df_3,post_icsa_release,5.0,32,2018-06-01,2026-05-01,0.8994062984730331,0.5326679413868836,0.625,0.3511111111111111,0.3511111111111111,0.2914893617021277,0.16475234678110703,0.10980443096726136,0.13730182025191,0.1408842951858186,0.8929894277321363,0.9408198056495553,0.5357819357497728,-0.041413507176522146,0.005812055530635907
sensitivity_df_3,pre_confirmation,,97,2018-01-01,2026-05-01,0.958488524601574,0.5477408537380276,0.6288659793814433,0.2946695095948827,0.2946695095948827,0.2954022988505747,0.1826685138442826,0.12764577999941726,0.10781014715652983,0.1064634901936663,0.8326210101106615,0.9558102735720289,0.5186571056637578,0.002678251029545109,-0.056075098088263164
sensitivity_df_30,month_end,,97,2018-01-01,2026-05-01,0.9239143686920239,0.5194651973080326,0.6494845360824743,0.34597547974413645,0.34597547974413645,0.3487945803573547,0.16272130785483646,0.12816453199392397,0.1330963619003801,0.10093584707142486,0.9513807283906835,0.9819034601000103,0.5329581423797433,-0.05798909140798636,0.025317082147319203
sensitivity_df_30,month_start,,97,2018-01-01,2026-05-01,1.057387642154241,0.5794759582736329,0.6082474226804123,0.3317341862117981,0.3317341862117981,0.31637709137709136,0.16706957169630876,0.17146994129560028,0.13429327029847116,0.1425285046968938,1.1902197329652497,1.08272417551697,0.5868058383224631,-0.02533653336272912,0.012491150513745164
sensitivity_df_30,post_icsa_release,1.0,97,2018-01-01,2026-05-01,1.0195762819421579,0.566932352839684,0.6391752577319587,0.3429282160625444,0.3429282160625444,0.3264532744665195,0.16888072849461966,0.1567278240559467,0.17523674611266501,0.14707210733502618,1.14348032303833,1.0738834124753474,0.5812062747679215,-0.054307130533189474,0.02455913252818398
sensitivity_df_30,post_icsa_release,2.0,97,2018-01-01,2026-05-01,0.9967728039140241,0.5619996441703804,0.6288659793814433,0.34796552949538023,0.34796552949538023,0.3447554697554698,0.16890494380258772,0.15039254003756508,0.14346025666661583,0.12593243464423376,1.103657449319652,1.0732499393634654,0.5819064528447937,-0.07647713544944124,0.03420963726573911
sensitivity_df_30,post_icsa_release,3.0,97,2018-01-01,2026-05-01,1.003616970135552,0.570930287926964,0.6082474226804123,0.2609008528784648,0.2609008528784648,0.2402948402948403,0.17414212297743034,0.1460980943159957,0.15378704773997942,0.12879991543305064,1.0761778270756899,1.0962382224422698,0.5955915448279111,-0.0926212523067178,0.0414063247121359
sensitivity_df_30,post_icsa_release,4.0,97,2018-01-01,2026-05-01,0.8894484348657052,0.4982846388771112,0.711340206185567,0.34205756929637526,0.34205756929637526,0.3513605442176871,0.14830612179480504,0.12195771101230557,0.19496077067045098,0.11510176033640794,1.0213016195562628,0.978436478631199,0.5266960114659502,-0.08898804376549374,0.05394263858152604
